RCP_RevId,Recipe name,Revision,SeqIndex,BlockNum,ActRepetition,StepLogName,LOG_STEPID,BATCHNUM,RCP_SEQALLID,LOGDATE,ROT_SPEED,ACT_TEMP_1,ACT_TEMP_2,TEMP_ROT1,TEMP_ROT2,TEMP_STATIC3,TEMP_STATIC4,HEATER_POWER,PIRANI_A1_mbar,PIRANI_A1_Pa,PIRANI_A2_mbar,PIRANI_A2_Pa,PENNING_mbar,PENNING_Pa,BARATRON_mbar,BARATRON_Pa,PUMP1_SPEED,PUMP2_SPEED,BIAS_OPMODE,BIAS_V,BIAS_A,BIAS_PULSEFREQ,BIAS_PULSERRT,BIAS_ARCCOUNT,GASFLOW1,GASFLOW2,GASFLOW3,GASFLOW4,GASFLOW5,GASFLOW6,GASFLOW9,GASFLOW10,PLASMA_A,PLASMA_V,PLASMA_ANODE,PLASMA_SUP_A,SHUTTER1,CPS1_MODE,P_CATH1,I_CATH1,U_CATH1,SHUTTER2,CATH2_ICARC1,CATH2_UCARC1,CARC2_1RINGV,CATH2_ICARC2,CATH2_UCARC2,CARC2_2RINGV,CATH2_ICARC3,CATH2_UCARC3,CARC2_3RINGV,CATH2_ICARC4,CATH2_UCARC4,CARC2_4RINGV,SHUTTER3,TECH_CATH3,CPS3_MODE,CPS3_HPULSE_MODE,P_CATH3,I_CATH3,U_CATH3,CPS3_HPULSE_POWERPEAK,CPS3_HPULSE_POWER,CPS3_HPULSE_PULSEFREQUENCY,CPS3_HPULSE_PULSEONTIME,CPS3_HPULSE_PULSEPACKAGENR,CPS3_HPULSE_VOLTAGEPEAK,CPS3_HPULSE_VOLTAGEDC,CPS3_HPULSE_CURRENTPEAK,CPS3_HPULSE_CURRENTDC,CPS3_HPULSE_ALARMNR,CPS3_HPULSE_ARCCOUNTER,CPS3_HPULSE_ARCCOUNTERSEC,SHUTTER4,TECH_CATH4,CPS4_MODE,CPS4_HPULSE_MODE,P_CATH4,I_CATH4,U_CATH4,CPS4_HPULSE_POWERPEAK,CPS4_HPULSE_POWER,CPS4_HPULSE_PULSEFREQUENCY,CPS4_HPULSE_PULSEONTIME,CPS4_HPULSE_PULSEPACKAGENR,CPS4_HPULSE_VOLTAGEPEAK,CPS4_HPULSE_VOLTAGEDC,CPS4_HPULSE_CURRENTPEAK,CPS4_HPULSE_CURRENTDC,CPS4_HPULSE_ALARMNR,CPS4_HPULSE_ARCCOUNTER,CPS4_HPULSE_ARCCOUNTERSEC,SHUTTER5,CATH5_ICARC1,CATH5_UCARC1,CARC5_1RINGV,CATH5_ICARC2,CATH5_UCARC2,CARC5_2RINGV,CATH5_ICARC3,CATH5_UCARC3,CARC5_3RINGV,CATH5_ICARC4,CATH5_UCARC4,CARC5_4RINGV,SHUTTER6,CPS6_MODE,P_CATH6,I_CATH6,U_CATH6,COIL1_A,COIL1_V,COIL3_A,COIL3_V,COIL4_A,COIL4_V,COIL6_A,COIL6_V
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1889987,220919001,4359,19/09/2022 11:00:36,0,24.7,24.9,24.7,24.9,22.1,19.8,0,0.4931709,4.931.709,0.07559139,7.559.139,0,0,0.04388601,4.388.601,516,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.2,0.2,0.9,0.2,0.2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.9,0.3,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,3,0,0,0,0,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1889988,220919001,4359,19/09/2022 11:01:06,2,24.7,24.9,24.7,24.9,22.1,20.2,100,0.2516243,2.516.243,0.0096788,0.96788,0,0,0.00574826,0.574826,516,516,0,-3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-3.5,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-3.3,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,0,-2.6,0,0,1,1,1,0,1,0,0,0,0,0,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-3.3,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1889989,220919001,4359,19/09/2022 11:01:37,2,24.7,24.9,24.7,24.9,22.6,20.5,100,0.1659233,1.659.233,0.00449849,0.449849,0,0,0.00290472,0.290472,516,516,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.2,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,0,-1.4,0,0,1,1,1,0,0.8,0,0,0,0,0,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.9,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1889990,220919001,4359,19/09/2022 11:02:07,2,24.9,25.3,24.9,25.2,23,20.7,100,0.1367714,1.367.714,0.00302624,0.302624,0.00038057,0.038057,0.00206549,0.206549,517,516,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,0,-1.4,0,0,1,1,1,0,0.8,0,0,0,0,0,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.9,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1889991,220919001,4359,19/09/2022 11:02:37,2,26.3,26.8,26,26.7,23.9,21,100,0.1213143,1.213.143,0.00230287,0.230287,0.00031898,0.031898,0.00164787,0.164787,517,516,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.4,0,0,1,1,1,0,0.8,0,0,0,0,0,4,0.9,0.3,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.9,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1889992,220919001,4359,19/09/2022 11:03:07,2,28.8,29.2,28.2,28.8,25.1,21.2,100,0.111249,111.249,0.00184834,0.184834,0.00028577,0.028577,0.00139251,0.139251,517,516,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.4,0,0,1,1,1,0,0.8,0,0,0,0,0,4,0.9,0.3,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.9,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1889993,220919001,4359,19/09/2022 11:03:37,2,32.6,32.7,31.7,32.1,26.8,21.3,100,0.1051239,1.051.239,0.00156475,0.156475,0.00026469,0.026469,0.00123025,0.123025,517,516,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.2,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.5,0,0,1,1,1,0,0.8,0,0,0,0,0,4,0.9,0.3,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.9,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1889994,220919001,4359,19/09/2022 11:04:07,2,37.5,37.6,36.7,36.2,28.8,21.6,100,0.1013414,1.013.414,0.00138329,0.138329,0.00025179,0.025179,0.00112119,0.112119,517,516,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.5,0,0,1,1,1,0,0.8,0,0,0,0,0,4,0.9,0.3,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.9,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1889995,220919001,4359,19/09/2022 11:04:37,2,44.8,42.5,43.4,41.5,31,21.8,100,0.09867635,9.867.635,0.00126852,0.126852,0.00024273,0.024273,0.00105469,0.105469,517,516,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.2,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.5,0,0,1,1,1,0,0.6,0,0,0,0,0,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.2,0.2,4,0,0,0,-1.9,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1889996,220919001,4359,19/09/2022 11:05:08,2,53.5,48.8,51.6,47.5,33.4,22,100,0.09737013,9.737.013,0.0011947,0.11947,0.00023635,0.023635,0.0010108,0.10108,517,516,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.5,0,0,1,1,1,0,0.6,0,0,0,0,0,4,0.9,0.3,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.8,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1889997,220919001,4359,19/09/2022 11:05:38,2,63.4,56.3,61.5,54.2,36.1,22.3,100,0.09608129,9.608.129,0.00113646,0.113646,0.00023244,0.023244,0.00098021,0.098021,517,516,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.6,0,0,1,1,1,0,0.6,0,0,0,0,0,4,0.9,0.3,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.9,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1889998,220919001,4359,19/09/2022 11:06:08,2,74.5,62.9,73,62,38.9,22.5,100,0.09512588,9.512.588,0.00109557,0.109557,0.00023013,0.023013,0.00094696,0.094696,516,517,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.2,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.6,0,0,1,1,1,0,0.6,0,0,0,0,0,4,0.9,0.3,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.9,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1889999,220919001,4359,19/09/2022 11:06:38,2,87.1,71.6,84.9,69.8,41.4,22.8,100,0.09417996,9.417.996,0.00103871,0.103871,0.0002286,0.02286,0.00092036,0.092036,517,517,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.6,0,0,1,1,1,0,0.6,0,0,0,0,0,4,0.9,0.3,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.9,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1890000,220919001,4359,19/09/2022 11:07:08,2,99,80,97.4,78.1,44.2,23.1,100,0.09293325,9.293.325,0.00097825,0.097825,0.00022633,0.022633,0.00088977,0.088977,517,517,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.2,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.6,0,0,1,1,1,0,0.6,0,0,0,0,0,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.9,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1890001,220919001,4359,19/09/2022 11:07:38,2,112,87.8,110.1,86.2,46.9,23.3,100,0.09139817,9.139.817,0.00092132,0.092132,0.00022334,0.022334,0.00085652,0.085652,517,517,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.2,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.6,0,0,1,1,1,0,0.6,0,0,0,0,0,4,0.9,0.3,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.2,0.2,4,0,0,0,-1.9,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1890002,220919001,4359,19/09/2022 11:08:08,2,124.9,95.6,122.5,94.3,49.7,23.6,100,0.08988845,8.988.845,0.00086194,0.086194,0.00021892,0.021892,0.00081795,0.081795,517,517,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.2,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.4,0,0,1,1,1,0,0.4,0,0,0,0,0,4,0.9,0.3,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.2,0.2,4,0,0,0,-1.8,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1890003,220919001,4359,19/09/2022 11:08:39,2,136.3,103.6,134.7,102.1,52.6,23.8,100,0.08810957,8.810.957,0.00080102,0.080102,0.00021458,0.021458,0.00078071,0.078071,517,516,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.4,0,0,1,1,1,0,0.4,0,0,0,0,0,4,0.9,0.3,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.8,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1890004,220919001,4359,19/09/2022 11:09:09,2,148.1,111.1,146.7,110,55.6,24,100,0.08636598,8.636.598,0.00073212,0.073212,0.00020964,0.020964,0.00074081,0.074081,517,516,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.2,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.4,0,0,1,1,1,0,0.4,0,0,0,0,0,4,0.9,0.3,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.2,0.2,4,0,0,0,-1.8,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1890005,220919001,4359,19/09/2022 11:09:39,2,158.6,118.8,157.7,117.4,58.7,24.4,100,0.08465681,8.465.681,0.00068266,0.068266,0.00020549,0.020549,0.00071022,0.071022,517,516,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.4,0,0,1,1,1,0,0.4,0,0,0,0,0,4,0.9,0.3,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.2,0.2,4,0,0,0,-1.8,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1890006,220919001,4359,19/09/2022 11:10:09,2,169.4,126.3,168.3,124.7,61.6,24.7,100,0.08325844,8.325.844,0.00062393,0.062393,0.00020142,0.020142,0.00068229,0.068229,516,516,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.4,0,0,1,1,1,0,0.4,0,0,0,0,0,4,0.9,0.3,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.8,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1890007,220919001,4359,19/09/2022 11:10:39,2,180.1,132.7,178.2,131.5,64.8,25,100,0.0821564,821.564,0.00058372,0.058372,0.0001981,0.01981,0.00065968,0.065968,517,516,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.2,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.4,0,0,1,1,1,0,0.4,0,0,0,0,0,4,0.9,0.3,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.8,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1890008,220919001,4359,19/09/2022 11:11:09,2,189.4,139.3,187.9,138.3,68,25.2,100,0.08106885,8.106.885,0.00053529,0.053529,0.00019482,0.019482,0.00063973,0.063973,517,516,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.2,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.4,0,0,1,1,1,0,0.4,0,0,0,0,0,4,0.9,0.3,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.8,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1890009,220919001,4359,19/09/2022 11:11:39,2,198.5,146.4,197.2,144.7,71.4,25.6,100,0.08026271,8.026.271,0.00051431,0.051431,0.00019289,0.019289,0.00062377,0.062377,517,516,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.4,0,0,1,1,1,0,0.4,0,0,0,0,0,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.8,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1890010,220919001,4359,19/09/2022 11:12:10,2,207.8,152.6,206.3,151.5,74.8,25.9,100,0.07972975,7.972.975,0.00048438,0.048438,0.00019161,0.019161,0.00061313,0.061313,517,516,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.2,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.4,0,0,1,1,1,0,0.4,0,0,0,0,0,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.8,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1890011,220919001,4359,19/09/2022 11:12:40,2,215.7,158.6,214.9,157.7,78.4,26.3,100,0.07920032,7.920.032,0.00047479,0.047479,0.00019097,0.019097,0.00060648,0.060648,517,517,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.2,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.4,0,0,1,1,1,0,0.4,0,0,0,0,0,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.8,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1890012,220919001,4359,19/09/2022 11:13:10,2,224.5,164.9,223.1,163.8,81.8,26.6,100,0.07893693,7.893.693,0.0004654,0.04654,0.00019161,0.019161,0.00059983,0.059983,517,517,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.2,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.4,0,0,1,1,1,0,0.4,0,0,0,0,0,4,0.9,0.3,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.8,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1890013,220919001,4359,19/09/2022 11:13:40,2,232.2,171.3,231,169.7,85.5,27,100,0.07867441,7.867.441,0.00045619,0.045619,0.00019224,0.019224,0.00060116,0.060116,517,517,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.2,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.4,0,0,1,1,1,0,0.4,0,0,0,0,0,4,0.9,0.3,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.8,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1890014,220919001,4359,19/09/2022 11:14:10,2,239.9,176.6,238.8,175.4,89,27.4,100,0.07867441,7.867.441,0.00045619,0.045619,0.00019418,0.019418,0.00060249,0.060249,517,517,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.4,0,0,1,1,1,0,0.4,0,0,0,0,0,4,0.9,0.3,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.8,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1890015,220919001,4359,19/09/2022 11:14:40,2,247.3,182.7,246.3,180.9,92.7,27.7,100,0.07893693,7.893.693,0.00045619,0.045619,0.00019678,0.019678,0.00061047,0.061047,516,517,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.2,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.4,0,0,1,1,1,0,0.4,0,0,0,0,0,4,0.9,0.3,0.2,0.9,0.2,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.8,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1890016,220919001,4359,19/09/2022 11:15:11,2,254.8,188.1,253.6,186.4,96.5,28,96.9,0.07920032,7.920.032,0.00045619,0.045619,0.00020009,0.020009,0.00061712,0.061712,517,517,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.4,0,0,1,1,1,0,0.4,0,0,0,0,0,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.2,0.2,4,0,0,0,-1.8,0,0,0,0,0,0,0,0
2252,Conditioning 300°C,1,1,0,0,Heating 300°C ww,1890017,220919001,4359,19/09/2022 11:15:41,2,262.2,193.1,260.7,191.7,100.2,28.4,90.8,0.07946459,7.946.459,0.00047479,0.047479,0.00020277,0.020277,0.00062776,0.062776,517,517,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0,0,0,-2.2,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.2,0.2,0.9,0.2,0.2,4,3,0,0,0,0.1,-2,0,0,1,1,1,0,0,0,0,0,0,0,4,3,0,0,0,-0.1,-1.4,0,0,1,1,1,0,0.4,0,0,0,0,0,4,0.9,0.2,0.2,0.9,0.3,0.3,0.9,0.3,0.3,0.9,0.3,0.2,4,0,0,0,-1.8,0,0,0,0,0,0,0,0
